frq,I,Q,Mdiv,Ref,dac,Kdiv,I_offset,Q_offset,Z_real,Z_imag,Z_mag,Z_angle
4104.0,6459.0,5230.0,1082130432,32768,128,32,7333.231292517006,5187.319727891157,152.74506012683764,-43.63737485781566,158.85614208343588,-15.94398411650924
4104.0,6597.0,4140.0,1082130432,32768,128,32,7471.231292517006,4097.319727891157,139.28639196022388,-57.533784853188884,150.7011459307133,-22.443613957504787
4104.0,6255.0,4793.0,1082130432,32768,128,32,7129.231292517006,4750.319727891157,144.47051173424398,-45.64592120304086,151.50999598451762,-17.534098403012347
4104.0,5847.0,4069.0,1082130432,32768,128,32,6721.231292517006,4026.3197278911566,129.98433867396548,-48.01156994478649,138.56781426100105,-20.272428353803335
4104.0,7171.0,5129.0,1082130432,32768,128,32,8045.231292517006,5086.319727891157,159.25979700389513,-54.531181309608385,168.33696170699787,-18.90140569101595
4104.0,6230.0,5938.0,1082130432,32768,128,32,7104.231292517006,5895.319727891157,159.9399760769433,-32.6964357820126,163.24782651031063,-11.553749083389283
4104.0,7596.0,7179.0,1082130432,32768,128,32,8470.231292517006,7136.319727891157,192.17092945409178,-37.80032309120162,195.85333939723557,-11.128100197803768
4104.0,6634.0,6714.0,1082130432,32768,128,32,7508.231292517006,6671.319727891157,175.09689281400017,-29.703332346702894,177.59845107887668,-9.627963751233553
4104.0,5543.0,7874.0,1082130432,32768,128,32,6417.231292517006,7831.319727891157,178.93919285870794,-1.9434283036467264,178.9497461705305,-0.6222553031124992
4104.0,6290.0,5103.0,1082130432,32768,128,32,7164.231292517006,5060.319727891157,149.1224155594685,-42.713785633332286,155.11918741864616,-15.983532806550912
4104.0,7651.0,5519.0,1082130432,32768,128,32,8525.231292517006,5476.319727891157,169.95178443146432,-56.83192200454783,179.20233366273422,-18.48994889187867
4104.0,6077.0,4436.0,1082130432,32768,128,32,6951.231292517006,4393.319727891157,137.58481022267037,-47.13089925270865,145.43349568918845,-18.90935164603016
4104.0,6647.0,4924.0,1082130432,32768,128,32,7521.231292517006,4881.319727891157,150.62364681062286,-49.58916437312236,158.5766950146074,-18.222869564933255
4104.0,6700.0,6265.0,1082130432,32768,128,32,7574.231292517006,6222.319727891157,169.65452750374234,-35.553397623708605,173.3398476551413,-11.835824090033046
4104.0,6375.0,5714.0,1082130432,32768,128,32,7249.231292517006,5671.319727891157,158.4689598408856,-37.15467909838653,162.76633992308206,-13.195243202139146
4104.0,6147.0,5541.0,1082130432,32768,128,32,7021.231292517006,5498.319727891157,153.5587379169911,-35.92695934581277,157.7055243119113,-13.168195323175519
4104.0,3523.0,5255.0,1082130432,32768,128,32,4397.231292517006,5212.319727891157,120.49692128749035,-3.025806684750563,120.53490592296127,-1.4384560620850195
4104.0,5963.0,6552.0,1082130432,32768,128,32,6837.231292517006,6509.319727891157,165.42029595480062,-22.268337396273438,166.91241165404116,-7.666879321191769
4104.0,6101.0,4723.0,1082130432,32768,128,32,6975.231292517006,4680.319727891157,141.79829023680287,-44.30086124559879,148.55746841267316,-17.34993681261484
4104.0,7005.0,6156.0,1082130432,32768,128,32,7879.231292517006,6113.319727891157,171.5412147043835,-40.943698899932826,176.35978799563057,-13.424276918323681
4104.0,5585.0,8781.0,1082130432,32768,128,32,6459.231292517006,8738.319727891156,191.87923873448534,7.465284463717211,192.02440659835364,2.228035064289629
4104.0,6853.0,7272.0,1082130432,32768,128,32,7727.231292517006,7229.319727891157,185.20204506581626,-26.56869918373829,187.09808463176907,-8.16383277061179
4104.0,3714.0,7103.0,1082130432,32768,128,32,4588.231292517006,7060.319727891157,148.0323950718584,14.695923309833383,148.76007580207556,5.669464827218221
4104.0,7263.0,5927.0,1082130432,32768,128,32,8137.231292517006,5884.319727891157,171.2558251544478,-47.009444370133636,177.59066841847147,-15.34952713071085
4104.0,6031.0,4857.0,1082130432,32768,128,32,6905.231292517006,4814.319727891157,142.86411251022878,-41.86387413619331,148.87155067717384,-16.33231640038609
4104.0,5521.0,3702.0,1082130432,32768,128,32,6395.231292517006,3659.3197278911566,121.31818997669932,-47.573341644549956,130.31241711537538,-21.411979251140867
4104.0,5042.0,8754.0,1082130432,32768,128,32,5916.231292517006,8711.319727891156,185.4801760924521,14.628046978228497,186.05610842346536,4.509345233713961
4104.0,7625.0,7649.0,1082130432,32768,128,32,8499.231292517006,7606.319727891157,198.95668043076722,-33.024216122521665,201.67885248220114,-9.424426701451244
4104.0,6610.0,5323.0,1082130432,32768,128,32,7484.231292517006,5280.319727891157,155.70029418453893,-44.68799781627985,161.98641535011447,-16.014163565699352
4104.0,5589.0,8527.0,1082130432,32768,128,32,6463.231292517006,8484.319727891156,188.43042444149648,4.613885252564032,188.48690350346982,1.4026574508289475
4104.0,3296.0,5958.0,1082130432,32768,128,32,4170.231292517006,5915.319727891157,127.64527472069408,7.832607197089125,127.88536231338344,3.5113978362479825
4104.0,6134.0,4358.0,1082130432,32768,128,32,7008.231292517006,4315.319727891157,137.14483569267605,-48.7727463827218,145.55922075528028,-19.576885856977018
4104.0,7313.0,5787.0,1082130432,32768,128,32,8187.231292517006,5744.319727891157,169.8854698594086,-49.237718614088486,176.87686621961672,-16.16311571914975
4104.0,6980.0,6317.0,1082130432,32768,128,32,7854.231292517006,6274.319727891157,173.4778994116811,-38.827685782407855,177.76999400210022,-12.615972716208367
4104.0,6880.0,7567.0,1082130432,32768,128,32,7754.231292517006,7524.319727891157,189.5588500895031,-23.69179975954067,191.03365939828743,-7.124106706533433
4104.0,4442.0,7287.0,1082130432,32768,128,32,5316.231292517006,7244.319727891157,158.64429988433614,6.720043861860631,158.78656390040217,2.4255527155154435
4104.0,5730.0,4756.0,1082130432,32768,128,32,6604.231292517006,4713.319727891157,138.13373530923872,-38.840548512835525,143.49047717274047,-15.704961345601381
4104.0,4160.0,4071.0,1082130432,32768,128,32,5034.231292517006,4028.3197278911566,111.28478859839282,-24.812648608446146,114.01741842523538,-12.569374144200223
4104.0,4887.0,3789.0,1082130432,32768,128,32,5761.231292517006,3746.3197278911566,115.47677623518972,-37.90527539255842,121.53886519240572,-18.172432680428184
4104.0,7314.0,5788.0,1082130432,32768,128,32,8188.231292517006,5745.319727891157,169.91032348787218,-49.24044751893373,176.90149716612981,-16.161723810808002
4104.0,6282.0,7235.0,1082130432,32768,128,32,7156.231292517006,7192.319727891157,178.35463167379208,-19.13135405971566,179.37776714981217,-6.12246821135664
4104.0,7325.0,7139.0,1082130432,32768,128,32,8199.231292517006,7096.319727891157,188.61249867682338,-34.51756619713548,191.74497916057237,-10.370813887553473
4104.0,6102.0,5956.0,1082130432,32768,128,32,6976.231292517006,5913.319727891157,158.76662405918398,-30.739730518415556,161.71509498959912,-10.957786851931704
4104.0,6772.0,5682.0,1082130432,32768,128,32,7646.231292517006,5639.319727891157,162.43588848768445,-42.96118401524358,168.02107368058054,-14.814430879969349
4104.0,6143.0,5840.0,1082130432,32768,128,32,7017.231292517006,5797.319727891157,157.62642932745257,-32.58012695004816,160.9582427047576,-11.67813161136069
4104.0,5306.0,8470.0,1082130432,32768,128,32,6180.231292517006,8427.319727891156,184.50498599850158,7.87434087314962,184.67294090497887,2.443797778422972
4104.0,6908.0,6898.0,1082130432,32768,128,32,7782.231292517006,6855.319727891157,180.66903277807356,-31.44191864352227,183.3845512930424,-9.872337938821792
4104.0,6704.0,9003.0,1082130432,32768,128,32,7578.231292517006,8960.319727891156,207.35416511026762,-5.463994871364022,207.4261435512178,-1.509453229558356
4104.0,6465.0,6107.0,1082130432,32768,128,32,7339.231292517006,6064.319727891157,164.87289232692282,-34.06436375807476,168.35513506420742,-11.673615853575871
4104.0,5344.0,4455.0,1082130432,32768,128,32,6218.231292517006,4412.319727891157,129.70922483308163,-36.85137300497242,134.84252555907773,-15.860249707964263
4104.0,6514.0,4170.0,1082130432,32768,128,32,7388.231292517006,4127.319727891157,138.77761000384538,-56.06319797634279,149.6740031057966,-21.99765887640721
4104.0,7128.0,5087.0,1082130432,32768,128,32,8002.231292517006,5044.319727891157,158.20484380479425,-54.40282877493825,167.29746077575294,-18.97685740952588
4104.0,5509.0,8391.0,1082130432,32768,128,32,6383.231292517006,8348.319727891156,185.67197597377813,4.215658566000357,185.71982780293635,1.300669903650247
4104.0,7655.0,6869.0,1082130432,32768,128,32,8529.231292517006,6826.319727891157,188.5625011701669,-42.02388059088469,193.18856950520166,-12.563868973919543
4104.0,5647.0,4178.0,1082130432,32768,128,32,6521.231292517006,4135.319727891157,129.26323585456322,-44.063814441406095,136.56721380594652,-18.823440174464118
4104.0,5862.0,8429.0,1082130432,32768,128,32,6736.231292517006,8386.319727891156,190.11316699911055,-0.21567713665037047,190.113289338381,-0.06500014996967497
4104.0,5446.0,4645.0,1082130432,32768,128,32,6320.231292517006,4602.319727891157,133.4545435216458,-36.16087418261373,138.26685795309618,-15.160841765393169
4104.0,6377.0,3963.0,1082130432,32768,128,32,7251.231292517006,3920.3197278911566,134.40996516604528,-56.460011855273414,145.78673353441704,-22.785241650029487
4104.0,6239.0,4228.0,1082130432,32768,128,32,7113.231292517006,4185.319727891157,136.52255284566064,-51.64654357777643,145.9649714795552,-20.721653135677688
4104.0,4719.0,7058.0,1082130432,32768,128,32,5593.231292517006,7015.319727891157,158.56982560338653,0.39326629943094815,158.57031326913207,0.14209798679439187
4104.0,4976.0,8608.0,1082130432,32768,128,32,5850.231292517006,8565.319727891156,182.73961062723833,13.927384592038635,183.26957558135294,4.358336208237732
4104.0,4644.0,4758.0,1082130432,32768,128,32,5518.231292517006,4715.319727891157,126.10576821580484,-23.898484409629887,128.35031100225515,-10.730946983490263
4104.0,2668.0,4790.0,1082130432,32768,128,32,3542.2312925170068,4747.319727891157,104.61067063589928,3.60116122456445,104.6726362191089,1.9715951776625729
4104.0,6722.0,8344.0,1082130432,32768,128,32,7596.231292517006,8301.319727891156,198.4908680108569,-12.966632180399259,198.9139468056606,-3.737598517911774
4104.0,7137.0,6444.0,1082130432,32768,128,32,8011.231292517006,6401.319727891157,176.96733433548013,-39.58641263285193,181.3408985500624,-12.60910449889676
4104.0,5957.0,4438.0,1082130432,32768,128,32,6831.231292517006,4395.319727891157,136.28021943663424,-45.46025625966631,143.66256683246235,-18.447629961505456
4104.0,4727.0,9280.0,1082130432,32768,128,32,5601.231292517006,9237.319727891156,189.21740881074896,24.74674774355138,190.82879583788466,7.451122182964024
4104.0,7483.0,5533.0,1082130432,32768,128,32,8357.231292517006,5490.319727891157,168.27938896914026,-54.369713999451896,176.84461697266727,-17.90522651371515
4104.0,5639.0,7593.0,1082130432,32768,128,32,6513.231292517006,7550.319727891157,176.1403262292734,-6.356032293201352,176.25496779003728,-2.066624314312471
4104.0,7846.0,5672.0,1082130432,32768,128,32,8720.231292517006,5629.319727891157,174.22062333888638,-57.826462755007526,183.56667832519713,-18.36178694200317
4104.0,3568.0,6404.0,1082130432,32768,128,32,4442.231292517006,6361.319727891157,136.7984531836798,9.006020059680594,137.09458483383946,3.7665878326329327
4104.0,6718.0,4485.0,1082130432,32768,128,32,7592.231292517006,4442.319727891157,145.37431376684654,-55.397826042730784,155.57188124285895,-20.860355314460822
4104.0,6643.0,5933.0,1082130432,32768,128,32,7517.231292517006,5890.319727891157,164.4558438523193,-38.42549728682184,168.88529663330073,-13.15135657935789
4104.0,6339.0,5375.0,1082130432,32768,128,32,7213.231292517006,5332.319727891157,153.40712329188125,-40.39235530034143,158.635707970808,-14.751267987900304
4104.0,5113.0,4703.0,1082130432,32768,128,32,5987.231292517006,4660.319727891157,130.55563975287197,-30.94738497619077,134.17345381313788,-13.335464913340997
4104.0,6193.0,5519.0,1082130432,32768,128,32,7067.231292517006,5476.319727891157,153.7668127376901,-36.801143558773425,158.10931935449378,-13.459476940654435
4104.0,4661.0,4178.0,1082130432,32768,128,32,5535.231292517006,4135.319727891157,118.31784347454854,-30.517622707843998,122.19016891798654,-14.46302309288602
4104.0,7144.0,5210.0,1082130432,32768,128,32,8018.231292517006,5167.319727891157,160.07405411731304,-53.2684612357194,168.70456948160535,-18.406094184058798
4104.0,6516.0,5575.0,1082130432,32768,128,32,7390.231292517006,5532.319727891157,158.12253050108612,-40.62215005248134,163.25713989578898,-14.407881112248985
4104.0,6949.0,5396.0,1082130432,32768,128,32,7823.231292517006,5353.319727891157,160.46742282818485,-48.54165716118694,167.64869897817184,-16.83065160916288
4104.0,5820.0,8674.0,1082130432,32768,128,32,6694.231292517006,8631.319727891156,193.01637533063268,3.0586996220382616,193.04060917111076,0.9078810607255023
4104.0,4463.0,4552.0,1082130432,32768,128,32,5337.231292517006,4509.319727891157,121.26344084308019,-23.67979329075839,123.55385342188343,-11.049421451424914
4104.0,5342.0,3806.0,1082130432,32768,128,32,6216.231292517006,3763.3197278911566,120.76143990938121,-43.96914342736183,128.51696752850577,-20.006524452258702
4104.0,6674.0,4989.0,1082130432,32768,128,32,7548.231292517006,4946.319727891157,151.81730212278285,-49.244479003605356,159.60423533282835,-17.971337164260273
4104.0,6242.0,4880.0,1082130432,32768,128,32,7116.231292517006,4837.319727891157,145.5226970474901,-44.50948280758285,152.177361705919,-17.006743640692086
4104.0,4743.0,4180.0,1082130432,32768,128,32,5617.231292517006,4137.319727891157,119.2556150219434,-31.62216301112978,123.37691399838317,-14.850946985737444
4104.0,5737.0,4042.0,1082130432,32768,128,32,6611.231292517006,3999.3197278911566,128.3919240040888,-46.7975914268598,136.6546768787187,-20.02629984878067
4104.0,5873.0,4744.0,1082130432,32768,128,32,6747.231292517006,4701.319727891157,139.5561163304571,-40.93727398603351,145.4364810033839,-16.348478959186934
4104.0,6805.0,5175.0,1082130432,32768,128,32,7679.231292517006,5132.319727891157,155.82953281731068,-48.99643609047377,163.35083118132331,-17.454362612712416
4104.0,5811.0,4301.0,1082130432,32768,128,32,6685.231292517006,4258.319727891157,132.77536510444727,-44.96274951533856,140.1818334257273,-18.708040258613106
4104.0,7261.0,7242.0,1082130432,32768,128,32,8135.231292517006,7199.319727891157,189.3185882022199,-32.50430869081528,192.08867203026193,-9.742187924674361
4104.0,2751.0,5940.0,1082130432,32768,128,32,3625.2312925170068,5897.319727891157,121.34778589489366,15.121933410862532,122.28637704861288,7.103379070743292
4104.0,4829.0,8373.0,1082130432,32768,128,32,5703.231292517006,8330.319727891156,177.87587865781342,13.359686487715862,178.37687471009022,4.2952377434524776
4104.0,6623.0,7884.0,1082130432,32768,128,32,7497.231292517006,7841.319727891157,191.06558902834945,-16.67094570393634,191.7915007017092,-4.986569966224723
4104.0,5646.0,4398.0,1082130432,32768,128,32,6520.231292517006,4355.319727891157,132.27775651413197,-41.627958118802496,138.6733275203013,-17.468847226210716
4104.0,6370.0,5463.0,1082130432,32768,128,32,7244.231292517006,5420.319727891157,154.96149678971733,-39.84940265003613,160.00325115095094,-14.421522449280728
4104.0,6009.0,8562.0,1082130432,32768,128,32,6883.231292517006,8519.319727891156,193.57411083559742,-0.7709609174468568,193.5756461090299,-0.22819463299017637
4104.0,5918.0,4229.0,1082130432,32768,128,32,6792.231292517006,4186.319727891157,132.97294770499164,-47.225465445900575,141.11006132780324,-19.552541537609002
4104.0,4568.0,8666.0,1082130432,32768,128,32,5442.231292517006,8623.319727891156,179.00814658615099,20.171263636207186,180.14104590817246,6.4291686235660865
4104.0,6394.0,4974.0,1082130432,32768,128,32,7268.231292517006,4931.319727891157,148.50278473365495,-45.56283467089228,155.33527924105755,-17.056782303224512
4104.0,7025.0,5636.0,1082130432,32768,128,32,7899.231292517006,5593.319727891157,164.6117618639833,-46.94347521217486,171.17453668393796,-15.916926746494044
4104.0,3930.0,7285.0,1082130432,32768,128,32,4804.231292517006,7242.319727891157,152.93318277567727,13.732152568221181,153.54846273426386,5.130933735023925
4104.0,4761.0,6866.0,1082130432,32768,128,32,5635.231292517006,6823.319727891157,156.39551698799883,-2.2976002640486684,156.41239305412083,-0.8416694501720361
4104.0,4357.0,7440.0,1082130432,32768,128,32,5231.231292517006,7397.319727891157,159.80491377512118,9.572291838984526,160.0913465422932,3.427913266041469
4104.0,5320.0,8559.0,1082130432,32768,128,32,6194.231292517006,8516.319727891156,185.884398659446,8.661858179668613,186.08610225406017,2.667944039642732
4104.0,5934.0,4507.0,1082130432,32768,128,32,6808.231292517006,4464.319727891157,136.9738458665828,-44.384605826353464,143.98551206924657,-17.954247273058392
4104.0,3813.0,4562.0,1082130432,32768,128,32,4687.231292517006,4519.319727891157,114.18544673135719,-14.639651767049571,115.12009229105095,-7.306002381240704
4104.0,5937.0,4809.0,1082130432,32768,128,32,6811.231292517006,4766.319727891157,141.1605013769584,-41.10091426980435,147.02235307193283,-16.23368013746503
4104.0,3887.0,5009.0,1082130432,32768,128,32,4761.231292517006,4966.319727891157,121.15441890026806,-10.73500010648501,121.62908141701911,-5.06352227091106
4104.0,7012.0,4944.0,1082130432,32768,128,32,7886.231292517006,4901.319727891157,154.95049663253633,-54.38353572365694,164.21700692825917,-19.339727291301067
4104.0,6229.0,6042.0,1082130432,32768,128,32,7103.231292517006,5999.319727891157,161.3591690559159,-31.53769611307402,164.4123101064402,-11.059061425669316
4104.0,6065.0,5151.0,1082130432,32768,128,32,6939.231292517006,5108.319727891157,147.2848703344988,-39.09415405650997,152.38499240687798,-14.865365432696132
4104.0,6017.0,9053.0,1082130432,32768,128,32,6891.231292517006,9010.319727891156,200.41555425751233,4.524857358620579,200.46662745320413,1.29336863715819
4104.0,7310.0,7910.0,1082130432,32768,128,32,8184.231292517006,7867.319727891157,199.04941456839188,-25.823066333243844,200.7174636021257,-7.391808047003112
4104.0,6039.0,4253.0,1082130432,32768,128,32,6913.231292517006,4210.319727891157,134.64621274030947,-48.6235966856707,143.15675590051433,-19.855723764950838
4104.0,6434.0,7268.0,1082130432,32768,128,32,7308.231292517006,7225.319727891157,180.49579704516066,-20.85629312883168,181.69677408815923,-6.591297003536079
4104.0,5575.0,4538.0,1082130432,32768,128,32,6449.231292517006,4495.319727891157,133.4149949329234,-39.111174720278896,139.02965460991464,-16.33872406902742
4104.0,6720.0,4645.0,1082130432,32768,128,32,7594.231292517006,4602.319727891157,147.59696734734428,-53.663762893118935,157.0498781215124,-19.980411091029012
4104.0,7341.0,8294.0,1082130432,32768,128,32,8215.231292517006,8251.319727891156,204.67462421671462,-22.02126429082783,205.8558667592931,-6.140919962744382
4104.0,6743.0,7239.0,1082130432,32768,128,32,7617.231292517006,7196.319727891157,183.5271134469432,-25.4207784237598,185.2792955131173,-7.885997857071342
4104.0,6339.0,4404.0,1082130432,32768,128,32,7213.231292517006,4361.319727891157,140.05313037930495,-51.082702461623626,149.07824059810122,-20.03883569571414
4104.0,6810.0,7952.0,1082130432,32768,128,32,7684.231292517006,7909.319727891157,194.07663139594308,-18.49139644263586,194.9555605680317,-5.442645579360921
4104.0,6013.0,5762.0,1082130432,32768,128,32,6887.231292517006,5719.319727891157,155.11060451848994,-31.652868751282277,158.3073078991532,-11.53378493911251
4104.0,6188.0,4770.0,1082130432,32768,128,32,7062.231292517006,4727.319727891157,143.41044291982456,-44.97866102012286,150.2984866378347,-17.41329664300428
4104.0,5488.0,9165.0,1082130432,32768,128,32,6362.231292517006,9122.319727891156,196.08354551805974,13.025618495885738,196.5157081765561,3.800513111898463
4104.0,4590.0,7033.0,1082130432,32768,128,32,5464.231292517006,6990.319727891157,156.79400131418922,1.890296162235913,156.80539553119635,0.6907199537110529
4104.0,7461.0,6103.0,1082130432,32768,128,32,8335.231292517006,6060.319727891157,175.87428144391507,-47.79197930863508,182.25212251068697,-15.202425395779953
4104.0,5759.0,8462.0,1082130432,32768,128,32,6633.231292517006,8419.319727891156,189.42362744461326,1.56270924256863,189.43007336337186,0.47266866454948436
4104.0,6202.0,5428.0,1082130432,32768,128,32,7076.231292517006,5385.319727891157,152.61521291058972,-37.92666633485046,157.25722632368826,-13.955958290000575
4104.0,6265.0,7629.0,1082130432,32768,128,32,7139.231292517006,7586.319727891157,183.58453099616145,-14.560006257895466,184.1609996804712,-4.534610723090784
4104.0,5675.0,4074.0,1082130432,32768,128,32,6549.231292517006,4031.3197278911566,128.1437645736235,-45.59349445193309,136.01320206303026,-19.585536017306005
4104.0,6209.0,6462.0,1082130432,32768,128,32,7083.231292517006,6419.319727891157,166.9133394130436,-26.638882433301845,169.02571677501967,-9.067766416033432
4104.0,4638.0,5605.0,1082130432,32768,128,32,5512.231292517006,5562.319727891157,137.68780602733807,-14.490899725590658,138.44825063350928,-6.007955000198518
4104.0,6858.0,5315.0,1082130432,32768,128,32,7732.231292517006,5272.319727891157,158.34327088632705,-48.18323055702285,165.51197884712747,-16.924797526952133
4104.0,6842.0,5500.0,1082130432,32768,128,32,7716.231292517006,5457.319727891157,160.70993062228771,-45.926633188234604,167.14346363716166,-15.94853049174493
4104.0,7785.0,7645.0,1082130432,32768,128,32,8659.231292517006,7602.319727891157,200.67779771237178,-35.266419615011046,203.7530339581466,-9.967186409855566
4104.0,7997.0,6965.0,1082130432,32768,128,32,8871.231292517006,6922.319727891157,193.67924719585807,-45.66553412383355,198.9899288938244,-13.266851159399788
4104.0,6373.0,4030.0,1082130432,32768,128,32,7247.231292517006,3987.3197278911566,135.2870012153145,-55.66741276683886,146.29228804686224,-22.366011276786917
4104.0,6281.0,3992.0,1082130432,32768,128,32,7155.231292517006,3949.3197278911566,133.74311993763303,-54.82183369954279,144.54291951123867,-22.288917911728774
4104.0,6532.0,8846.0,1082130432,32768,128,32,7406.231292517006,8803.319727891156,203.28563338702418,-4.829478843111772,203.34299252115787,-1.360926051739443
4104.0,3439.0,6524.0,1082130432,32768,128,32,4313.231292517006,6481.319727891157,137.01678849522767,12.099445739566832,137.54997970465382,5.046487997736982
4104.0,5855.0,4779.0,1082130432,32768,128,32,6729.231292517006,4736.319727891157,139.83765073424723,-40.304643503610116,145.5301784882655,-16.07828001699249
4104.0,6370.0,4147.0,1082130432,32768,128,32,7244.231292517006,4104.319727891157,136.8627793098508,-54.3380708933393,147.25503831389435,-21.65436053649238
4104.0,2650.0,6840.0,1082130432,32768,128,32,3524.2312925170068,6797.319727891157,132.60414707763093,26.418188751255215,135.21013467592925,11.267282751346874
4104.0,6176.0,5261.0,1082130432,32768,128,32,7050.231292517006,5218.319727891157,150.02987026912257,-39.40807212065662,155.11917393164723,-14.717318050472047
4104.0,7478.0,7857.0,1082130432,32768,128,32,8352.231292517006,7814.319727891157,200.18544986223966,-28.714649765003017,202.23438245677727,-8.162840725467856
4104.0,7360.0,5649.0,1082130432,32768,128,32,8234.231292517006,5606.319727891157,168.50931780314227,-51.40275801188411,176.17500877737658,-16.964012834514254
4104.0,6493.0,5643.0,1082130432,32768,128,32,7367.231292517006,5600.319727891157,158.802404106202,-39.557509245493215,163.65512545477077,-13.987642681910927
4104.0,7107.0,5777.0,1082130432,32768,128,32,7981.231292517006,5734.319727891157,167.46117606312694,-46.51767745632756,173.80201323453224,-15.524328292226578
4104.0,6685.0,5914.0,1082130432,32768,128,32,7559.231292517006,5871.319727891157,164.6607739329931,-39.21169849612865,169.26525860661295,-13.394721239032593
4104.0,6102.0,8222.0,1082130432,32768,128,32,6976.231292517006,8179.319727891157,189.93052513013959,-5.791917266648852,190.01881665202077,-1.7466892387750652
4104.0,6326.0,5759.0,1082130432,32768,128,32,7200.231292517006,5716.319727891157,158.54389758044675,-35.98605788644799,162.5766398416635,-12.78823568931571
4104.0,6568.0,5049.0,1082130432,32768,128,32,7442.231292517006,5006.319727891157,151.46578642787665,-47.12761712010968,158.62817137455377,-17.28319799270675
4104.0,7200.0,6091.0,1082130432,32768,128,32,8074.231292517006,6048.319727891157,172.8119377982714,-44.33833818917678,178.4092320452376,-14.389975829003975
4104.0,7056.0,5052.0,1082130432,32768,128,32,7930.231292517006,5009.319727891157,156.92423707422796,-53.79899145206693,165.89016746808133,-18.923466899293345
4104.0,4867.0,8246.0,1082130432,32768,128,32,5741.231292517006,8203.319727891156,176.55110044202948,11.439399760021388,176.92131283189474,3.707223660485514
4104.0,7306.0,8363.0,1082130432,32768,128,32,8180.231292517006,8320.319727891156,205.23504100309307,-20.780751483475697,206.28441940136747,-5.781689371326943
4104.0,7246.0,7820.0,1082130432,32768,128,32,8120.231292517006,7777.319727891157,197.10120890107243,-25.934666707590466,198.80013452585487,-7.495942538957257
4104.0,6805.0,5758.0,1082130432,32768,128,32,7679.231292517006,5715.319727891157,163.84742969478953,-42.57782394317457,169.28925337813078,-14.566843582722063
4104.0,5875.0,7901.0,1082130432,32768,128,32,6749.231292517006,7858.319727891157,182.99598593463259,-6.207360741300391,183.1012348280614,-1.9427708037964804
4104.0,6697.0,5636.0,1082130432,32768,128,32,7571.231292517006,5593.319727891157,160.9706982730656,-42.43723698843411,166.47067244932617,-14.769034603654923
4104.0,5242.0,8887.0,1082130432,32768,128,32,6116.231292517006,8844.319727891156,189.52946252137383,13.3446210454251,189.99867387560064,4.027504351411613
4104.0,7088.0,6079.0,1082130432,32768,128,32,7962.231292517006,6036.319727891157,171.4036138936239,-42.93173821403974,176.69842388055798,-14.061672132363942
4104.0,5307.0,3286.0,1082130432,32768,128,32,6181.231292517006,3243.3197278911566,113.22144286928443,-49.21330052525708,123.45462354238462,-23.49285656472346
4104.0,4147.0,8887.0,1082130432,32768,128,32,5021.231292517006,8844.319727891156,177.37408254559688,28.38831267651082,179.63146009402575,9.092941289631192
4104.0,7324.0,6739.0,1082130432,32768,128,32,8198.231292517006,6696.319727891157,183.1002679401024,-38.907678195844895,187.1884492759335,-11.996561361822986
4104.0,4458.0,7698.0,1082130432,32768,128,32,5332.231292517006,7655.319727891157,164.4743237486798,11.025183782592649,164.84343435522533,3.8349626349323507
4104.0,6311.0,5886.0,1082130432,32768,128,32,7185.231292517006,5843.319727891157,160.12399427974015,-34.38175737566216,163.77362053864826,-12.118522478061124
4104.0,6752.0,5642.0,1082130432,32768,128,32,7626.231292517006,5599.319727891157,161.66375942175853,-43.1267984448327,167.31733877419114,-14.936864246463129
4104.0,6040.0,8582.0,1082130432,32768,128,32,6914.231292517006,8539.319727891156,194.19329224480816,-0.9766628572210578,194.1957482109589,-0.2881571617457664
4104.0,7681.0,5586.0,1082130432,32768,128,32,8555.231292517006,5543.319727891157,171.20624780418234,-56.50643297589127,180.29020010762088,-18.265416283742343
4104.0,3915.0,6492.0,1082130432,32768,128,32,4789.231292517006,6449.319727891157,141.8606806288634,5.207596860284426,141.95623189400183,2.102340143461323
4104.0,6369.0,5890.0,1082130432,32768,128,32,7243.231292517006,5847.319727891157,160.82285218966015,-35.13455367821996,164.6159975475804,-12.323635121697215
4104.0,7387.0,5557.0,1082130432,32768,128,32,8261.231292517006,5514.319727891157,167.54377961656442,-52.78658397534479,175.6625786443716,-17.487629599266548
4104.0,4078.0,5638.0,1082130432,32768,128,32,4952.231292517006,5595.319727891157,131.92519921354398,-6.434004601708487,132.08199954099754,-2.7921083598210314
4104.0,6306.0,8738.0,1082130432,32768,128,32,7180.231292517006,8695.319727891156,199.2915466845185,-2.9136104417724766,199.31284380519492,-0.8375954325753586
4104.0,3097.0,6134.0,1082130432,32768,128,32,3971.2312925170068,6091.319727891157,127.85671196871527,12.50426913305435,128.46670985902486,5.585711390364597
4104.0,7030.0,8193.0,1082130432,32768,128,32,7904.231292517006,8150.319727891157,199.83323897941614,-18.860553355770605,200.7213089681569,-5.391687852135388
4104.0,5659.0,7985.0,1082130432,32768,128,32,6533.231292517006,7942.319727891157,181.75344963631863,-2.3150293973183835,181.76819253052022,-0.7297481384816218
4104.0,6353.0,6123.0,1082130432,32768,128,32,7227.231292517006,6080.319727891157,163.84964751759162,-32.34949424584616,167.0125647057761,-11.16849763927712
4104.0,5370.0,4687.0,1082130432,32768,128,32,6244.231292517006,4644.319727891157,133.18850108867593,-34.65434150806086,137.6230366167145,-14.58442285241054
